Date,Hour,DryBulb,DewPnt,WetBulb,Humidity,ElecPrice,SYSLoad
9/1/06,17,25.6,20.6,22.3,74,30.52,10489.02833
9/1/06,17.5,25.25,20.85,22.35,76.50000001,21,10163.96167
9/1/06,18,24.9,21.1,22.4,79,19.04,10011.16667
9/1/06,18.5,24.5,21.2,22.35,81.50000001,18.64,9708.81667
9/1/06,19,24.1,21.3,22.3,84.00000001,17.71,9455.24167
9/1/06,19.5,23.95,21.5,22.35,86,17.2,9401.43167
9/1/06,20,23.8,21.7,22.4,88,18.19,9529.16333
9/1/06,20.5,23.8,21.7,22.4,88,18.66,9407.88333
9/1/06,21,23.8,21.7,22.4,88,17.9,9103.145
9/1/06,21.5,23.65,21.7,22.35,89,17.74,9141.86833
9/1/06,22,23.5,21.7,22.3,90,16.91,8817.46
9/1/06,22.5,23.4,21.6,22.2,90,17.65,8711.73333
9/1/06,23,23.3,21.5,22.1,90,16.92,8408.38667
9/1/06,23.5,23.2,21.45,22.05,90,16.96,8214.64333
10/1/06,0,23.1,21.4,22,90,16.86,7968.13667
10/1/06,0.5,23.1,21.5,22.05,90.5,15.79,7701.34667
10/1/06,1,23.1,21.6,22.1,91,15.33,7441.50333
10/1/06,1.5,22.9,21.5,21.95,91.5,15.67,7095.89833
10/1/06,2,22.7,21.4,21.8,92,15.1,6778.66333
10/1/06,2.5,22.75,21.5,21.9,92.5,14.57,6611.19167
10/1/06,3,22.8,21.6,22,93,11.68,6493.04667
10/1/06,3.5,22.7,21.5,21.9,93,11.12,6493.35
10/1/06,4,22.6,21.4,21.8,93,11.26,6529.87
10/1/06,4.5,22.6,21.4,21.8,93,13.78,6707.39333
10/1/06,5,22.6,21.4,21.8,93,15.16,6928.72
10/1/06,5.5,22.85,21.3,21.85,90.99999999,16.32,7392.14667
10/1/06,6,23.1,21.2,21.9,89,16.78,7968.85333
10/1/06,6.5,23.7,21.35,22.15,86.49999999,16.66,8396.61
10/1/06,7,24.3,21.5,22.4,83.99999999,17.09,8898.98
10/1/06,7.5,24.75,21.4,22.5,81.5,17.34,9400.79167
10/1/06,8,25.2,21.3,22.6,79,18.96,9825.81833
10/1/06,8.5,25.85,21.4,22.9,76.49999999,19.53,10211.9
10/1/06,9,26.5,21.5,23.2,74,24.78,10465.875
10/1/06,9.5,27.15,21.6,23.45,71.49999999,26.1,10656.65
10/1/06,10,27.8,21.7,23.7,69.00000001,31.69,10841.61333
10/1/06,10.5,27.3,21.5,23.4,70.5,32.01,10885.42
10/1/06,11,26.8,21.3,23.1,72,34.28,11022.21167
10/1/06,11.5,27.35,21.3,23.3,69.49999999,35.29,11051.68833
10/1/06,12,27.9,21.3,23.5,67,37.71,11197.19
10/1/06,12.5,27.7,21.85,23.8,70.50000001,41.05,11395.61667
10/1/06,13,27.5,22.4,24.1,74,50.72,11561.43333
10/1/06,13.5,27.7,22.6,24.25,74,77.91,11612.72167
10/1/06,14,27.9,22.8,24.4,74,123.28,11693.57
10/1/06,14.5,27.9,22.85,24.45,74,82.87,11678.18167
10/1/06,15,27.9,22.9,24.5,74,92.16,11870.86333
10/1/06,15.5,27.75,23.05,24.55,75.5,102.75,12073.96667
10/1/06,16,27.6,23.2,24.6,76.99999999,104.52,12174.29
10/1/06,16.5,27.8,22.85,24.45,74.5,49.31,12064.125
10/1/06,17,28,22.5,24.3,72,50.73,12005.8
10/1/06,17.5,27.35,22.55,24.1,75.00000001,39.31,11645.93333
10/1/06,18,26.7,22.6,23.9,78,32.59,11456.52
10/1/06,18.5,26.05,22.55,23.65,81.00000001,27.99,11145.26667
10/1/06,19,25.4,22.5,23.4,84.00000001,24.29,10928.77833
10/1/06,19.5,25.25,22.55,23.4,85,20.53,10762.895
10/1/06,20,25.1,22.6,23.4,86,26.95,10885.82833
10/1/06,20.5,25.05,22.55,23.35,86,21.79,10599.50667
10/1/06,21,25,22.5,23.3,86,20.01,10278.97833
10/1/06,21.5,24.85,22.5,23.25,87,19.87,10154.92333
10/1/06,22,24.7,22.5,23.2,88,18.37,9734.535
10/1/06,22.5,24.7,22.45,23.2,87.5,18.93,9527.72833
10/1/06,23,24.7,22.4,23.2,87,17.3,9182.89833
10/1/06,23.5,24.45,22.1,22.9,86.5,17,8824.56667
11/1/06,0,24.2,21.8,22.6,86,16.97,8546.38333
11/1/06,0.5,24.05,21.85,22.6,87.5,16.56,8228.865
11/1/06,1,23.9,21.9,22.6,89,16.65,7918.94833
11/1/06,1.5,23.9,22.05,22.7,89.5,16.31,7492.29333
11/1/06,2,23.9,22.2,22.8,90,15.76,7186.94167
11/1/06,2.5,24,22.1,22.75,89,15.23,7013.01667
11/1/06,3,24.1,22,22.7,88,15.08,6869.14
11/1/06,3.5,24.05,21.95,22.65,88,14.88,6871.41333
11/1/06,4,24,21.9,22.6,87.99999999,14.24,6850.93167
11/1/06,4.5,24.15,21.9,22.65,87,15.2,7083.42
11/1/06,5,24.3,21.9,22.7,86,15.57,7270.34
11/1/06,5.5,24.5,21.9,22.75,85,16.52,7691.31
11/1/06,6,24.7,21.9,22.8,84,16.87,8258.09833
11/1/06,6.5,25.45,21.75,22.95,79.99999999,16.95,8816.51833
11/1/06,7,26.20000001,21.6,23.1,75.99999996,17.35,9451.045
11/1/06,7.5,27.7,21.55,23.55,69.5,18.82,10055.10667
11/1/06,8,29.2,21.5,24,63,22.96,10679.74
11/1/06,8.5,31.05000001,20.8,24.2,54.99999998,28.13,11269.90167
11/1/06,9,32.9,20.1,24.4,47,31.11,11582.97
11/1/06,9.5,31.25,20.9,24.35,55.00000002,43.38,11853.22
11/1/06,10,29.6,21.7,24.3,63,47.14,11953.41333
11/1/06,10.5,29.15,21.3,23.9,63,55.41,11953.21667
11/1/06,11,28.7,20.9,23.5,63,56.85,12093.25
11/1/06,11.5,28.3,20.2,22.95,61.5,61.82,12138.43667
11/1/06,12,27.9,19.5,22.4,60,85.15,12221.795
11/1/06,12.5,28.05,19.95,22.75,61.5,227.26,12173.45
11/1/06,13,28.2,20.4,23.1,63.00000004,105.43,11920.73
11/1/06,13.5,27.35,21.15,23.25,69.5,47.55,11687.80167
11/1/06,14,26.5,21.9,23.4,76,39.55,11706.93833
11/1/06,14.5,27,21.3,23.2,71.49999999,35.55,11687.32833
11/1/06,15,27.5,20.7,23,67,39,11715.50833
11/1/06,15.5,26.65,20.85,22.8,71.00000001,37.68,11654.835
11/1/06,16,25.8,21,22.6,75.00000002,33.1,11478.11333
11/1/06,16.5,25.1,21.1,22.45,78.5,27.79,11198.715
11/1/06,17,24.4,21.2,22.3,82,19.22,10926.51167
11/1/06,17.5,24.25,20.5,21.8,79.49999999,17.04,10502.005
11/1/06,18,24.1,19.8,21.3,77,16.96,10190.83
11/1/06,18.5,23.6,20.45,21.55,83.00000002,16.62,9916.47833
11/1/06,19,23.1,21.1,21.8,89.00000002,17.12,9696.05167
11/1/06,19.5,22.55,21.1,21.6,92,17.01,9596.94833
11/1/06,20,22,21.1,21.4,95,17.09,9490.96
11/1/06,20.5,21.75,20.75,21.1,94,17.71,9256.48833
11/1/06,21,21.5,20.4,20.8,93,17.03,8957.9
11/1/06,21.5,21.4,20.25,20.65,93,17.01,8986.30167
11/1/06,22,21.3,20.1,20.5,93.00000001,16.83,8693.545
11/1/06,22.5,21.4,20.35,20.7,94,17.26,8552.95833
11/1/06,23,21.5,20.6,20.9,95,16.89,8352.73833
11/1/06,23.5,21.5,20.55,20.9,94.5,17.07,8143.235
12/1/06,0,21.5,20.5,20.9,94,16.84,7934.73167
12/1/06,0.5,21.45,20.35,20.75,93.5,16.76,7683.26
12/1/06,1,21.4,20.2,20.6,93,16.84,7504.84167
12/1/06,1.5,21.55,20.35,20.75,93,16.89,7098.025
12/1/06,2,21.7,20.5,20.9,93,16.34,6797.4
12/1/06,2.5,21.8,20.45,20.9,92,15.83,6629.18167
12/1/06,3,21.9,20.4,20.9,91,15.64,6575.35667
12/1/06,3.5,21.8,20.6,21,93.00000001,15.34,6574.69333
12/1/06,4,21.7,20.8,21.1,94.99999999,15.5,6589.035
12/1/06,4.5,21.7,20.7,21.05,94,15.69,6755.74833
12/1/06,5,21.7,20.6,21,93,16.4,6979.26167
12/1/06,5.5,21.8,20.65,21.05,93,17.22,7469.35167
12/1/06,6,21.9,20.7,21.1,93,17.3,7974.32
12/1/06,6.5,22,20.75,21.2,92.5,17.33,8370.75333
12/1/06,7,22.1,20.8,21.3,91.99999998,17.51,8852.995
12/1/06,7.5,22.55,20.7,21.35,89,18.45,9200.17
12/1/06,8,23,20.6,21.4,86,19.55,9555.24667
12/1/06,8.5,23.3,20.8,21.65,85.5,19.87,9867.885
12/1/06,9,23.6,21,21.9,85,20.3,10059.465
12/1/06,9.5,23.85,20.95,21.95,83.5,23.93,10175.45833
12/1/06,10,24.1,20.9,22,82,29.78,10279.77833
12/1/06,10.5,24.1,20.9,22,82,20.9,10213.09833
12/1/06,11,24.1,20.9,22,82,25.05,10294.375
12/1/06,11.5,23.85,20.75,21.8,82.5,27.76,10258.73333
12/1/06,12,23.6,20.6,21.6,83,33.11,10399.45167
12/1/06,12.5,24.05,20.45,21.7,79.99999999,35.86,10481.04667
12/1/06,13,24.5,20.3,21.8,76.99999999,37.4,10553.39667
12/1/06,13.5,24.95,20.25,21.9,75,43.4,10640.575
12/1/06,14,25.4,20.2,22,73,41.72,10684.825
12/1/06,14.5,25.9,20.25,22.2,70.99999999,44.52,10699.23333
12/1/06,15,26.4,20.3,22.4,69,45.35,10739.89667
12/1/06,15.5,26.2,20.2,22.3,69.5,46.02,10858.03167
12/1/06,16,26,20.1,22.2,70.00000002,46.01,10857.22167
12/1/06,16.5,25.4,20.15,22,73,44.91,10757.78333
12/1/06,17,24.8,20.2,21.8,76,41.99,10658.705
12/1/06,17.5,24.6,20.4,21.85,77.5,34.89,10405.95833
12/1/06,18,24.4,20.6,21.9,79,33.71,10196.33833
12/1/06,18.5,24.25,20.7,21.9,80.5,27.5,9977.29833
12/1/06,19,24.1,20.8,21.9,82,21.72,9794.11
12/1/06,19.5,24,20.85,21.9,82.5,19.72,9751.15833
12/1/06,20,23.9,20.9,21.9,83,22.77,9826.17833
12/1/06,20.5,23.85,21.1,22.05,84.5,19.83,9582.45167
12/1/06,21,23.8,21.3,22.2,86,18.44,9248.37167
12/1/06,21.5,23.8,21.4,22.25,86.5,18.08,9248.655
12/1/06,22,23.8,21.5,22.3,87,17,8966.40667
12/1/06,22.5,23.85,21.6,22.35,87.5,18.02,8895.64833
12/1/06,23,23.9,21.7,22.4,88,18.44,8615.16167
12/1/06,23.5,23.9,21.7,22.4,88,22.62,8361.71833
13/1/06,0,23.9,21.7,22.4,88,19,8104.87333
13/1/06,0.5,23.85,21.75,22.45,88.5,17.83,7881.27
13/1/06,1,23.8,21.8,22.5,89,15.67,7559.355
13/1/06,1.5,23.8,21.85,22.5,89,16.39,7240.975
13/1/06,2,23.8,21.9,22.5,89,15.5,6826.03833
13/1/06,2.5,23.75,21.9,22.5,89.5,15.23,6722.24333
13/1/06,3,23.7,21.9,22.5,90,15.1,6593.00667
13/1/06,3.5,23.7,21.9,22.5,90,15.08,6581.405
13/1/06,4,23.7,21.9,22.5,90,15.01,6617.17333
13/1/06,4.5,23.75,21.95,22.55,90,15.52,6853.485
13/1/06,5,23.8,22,22.6,90,15.91,7103.69833
13/1/06,5.5,23.85,21.9,22.55,89,16.7,7571.07
13/1/06,6,23.9,21.8,22.5,88,16.94,8042.76167
13/1/06,6.5,23.9,21.55,22.35,86.5,17.32,8533.40667
13/1/06,7,23.9,21.3,22.2,84.99999999,18.2,9018.78
13/1/06,7.5,24.1,21.1,22.15,83,18.93,9435.81667
13/1/06,8,24.3,20.9,22.1,81,19.65,9753.085
13/1/06,8.5,24.05,21.05,22.1,83.00000001,19.58,9995.405
13/1/06,9,23.8,21.2,22.1,85,19.56,10158.94667
13/1/06,9.5,23.65,21,21.9,85,19.67,10234.66833
13/1/06,10,23.5,20.8,21.7,84.99999997,20.97,10301.34
13/1/06,10.5,23.95,20.3,21.55,80.5,23.08,10256.765
13/1/06,11,24.4,19.8,21.4,76,21.57,10248.72167
13/1/06,11.5,24.55,19.75,21.45,75,21.22,10108.365
13/1/06,12,24.7,19.7,21.5,74,23.27,10101.09333
13/1/06,12.5,24.6,19.4,21.3,73,26.23,10160.4
13/1/06,13,24.5,19.1,21.1,72.00000001,26.65,10142.70833
13/1/06,13.5,24.45,19.5,21.3,74,26.47,10081.565
13/1/06,14,24.4,19.9,21.5,76,26.72,10055.03167
13/1/06,14.5,23.5,20.1,21.3,81.50000002,26.67,10025.45
13/1/06,15,22.6,20.3,21.1,87,27.01,9973.00667
13/1/06,15.5,22.6,19.9,20.85,84.99999999,33.49,9977.00833
13/1/06,16,22.6,19.5,20.6,82.99999998,28.18,9917.12833
13/1/06,16.5,22.8,18.95,20.35,79,26.83,9817.52
13/1/06,17,23,18.4,20.1,75,25.06,9681.22833
13/1/06,17.5,23.1,18.4,20.15,74.5,19.15,9395.62
13/1/06,18,23.2,18.4,20.2,74,18.57,9248.5
13/1/06,18.5,23.15,18.4,20.15,74.5,17.26,9046.13167
13/1/06,19,23.1,18.4,20.1,75,17,8951.65167
13/1/06,19.5,23.05,18.5,20.15,75.5,17,8939.34667
13/1/06,20,23,18.6,20.2,76,17,8894.27833
13/1/06,20.5,23.05,18.9,20.4,77.5,17.24,8680.17167
13/1/06,21,23.1,19.2,20.6,79,17,8458.415
13/1/06,21.5,23.1,19.5,20.8,80.5,17,8583.37333
13/1/06,22,23.1,19.8,21,81.99999999,16.89,8159.505
13/1/06,22.5,23.15,19.7,20.95,81,17.65,8346.03333
13/1/06,23,23.2,19.6,20.9,80,17.09,8319.69833
13/1/06,23.5,22.75,19.85,20.9,83.50000001,18.64,8117.83333
14/1/06,0,22.3,20.1,20.9,87,16.95,7871.83
14/1/06,0.5,21.95,20.15,20.8,89.50000001,16.45,7628.16333
14/1/06,1,21.6,20.2,20.7,92,16.26,7315.9
14/1/06,1.5,21.35,20.1,20.55,92.5,16.13,6970.53833
14/1/06,2,21.1,20,20.4,93,15.41,6673.77833
14/1/06,2.5,21,19.95,20.35,93.5,15.17,6476.905
14/1/06,3,20.9,19.9,20.3,94,14.18,6348.48333
14/1/06,3.5,20.85,19.8,20.2,93.5,12.67,6256.08833
14/1/06,4,20.8,19.7,20.1,93,12.98,6292.35333
14/1/06,4.5,20.75,19.65,20.05,93,13.68,6357.12833
14/1/06,5,20.7,19.6,20,93,14.11,6430.63833
14/1/06,5.5,20.75,19.65,20.05,93,14.57,6561.9
14/1/06,6,20.8,19.7,20.1,93,15.15,6742.74167
14/1/06,6.5,21,19.85,20.25,93,16.16,7042.645
14/1/06,7,21.2,20,20.4,92.99999999,16.35,7403.44833
14/1/06,7.5,21.7,20.1,20.65,90.5,16.85,7870.49333
14/1/06,8,22.2,20.2,20.9,88,17.01,8244.20333
14/1/06,8.5,23.3,20.65,21.55,84.99999999,18.54,8753.43167
14/1/06,9,24.4,21.1,22.2,82,19.63,8925.34333
14/1/06,9.5,25.6,21.35,22.75,77.49999999,22.58,9171.755
14/1/06,10,26.8,21.6,23.3,73,24.68,9260.625
14/1/06,10.5,27.25,21.85,23.6,72.5,26.05,9353.99333
14/1/06,11,27.7,22.1,23.9,72,26.99,9463.53333
14/1/06,11.5,27.85,21.75,23.75,69.49999999,26.17,9474.88333
14/1/06,12,28,21.4,23.6,67,29.17,9692.045
14/1/06,12.5,27.35,21.5,23.45,70.50000001,30.7,9841.965
14/1/06,13,26.7,21.6,23.3,73.99999999,30.66,9945.71667
14/1/06,13.5,27.3,21.7,23.55,72,33.33,10133.40333
14/1/06,14,27.9,21.8,23.8,70,34.41,10236.615
14/1/06,14.5,28,21.7,23.75,69,31.22,10358.89333
14/1/06,15,28.1,21.6,23.7,68,33.09,10466.14167
14/1/06,15.5,27.65,21.9,23.75,71.00000001,33.25,10567.005
14/1/06,16,27.2,22.2,23.8,74,33.41,10652.51833
14/1/06,16.5,27.4,22.25,23.9,73.5,31.16,10531.83167
14/1/06,17,27.6,22.3,24,73,28.83,10495.68667
14/1/06,17.5,27.55,22.4,24.05,73.5,23.3,10341.88333
14/1/06,18,27.5,22.5,24.1,74,20.34,10080.85667
14/1/06,18.5,26.6,22.2,23.65,77.00000001,17.32,9793.295
14/1/06,19,25.7,21.9,23.2,80.00000001,17.05,9547.13333
14/1/06,19.5,25.15,21.7,22.85,81.5,17.68,9528.29
14/1/06,20,24.6,21.5,22.5,83,19.16,9508.77333
14/1/06,20.5,24,21.65,22.4,87.00000001,18.86,9210.94333
14/1/06,21,23.4,21.8,22.3,91,16.97,8924.90167
14/1/06,21.5,23.1,21.3,21.9,90,17,8844.21833
14/1/06,22,22.8,20.8,21.5,89,16.68,8553.355
14/1/06,22.5,22.5,20.65,21.3,89.5,16.53,8442.52667
14/1/06,23,22.2,20.5,21.1,90,16.62,8106.87667
14/1/06,23.5,22,19.9,20.65,87.99999999,16.56,7823.99333
15/1/06,0,21.8,19.3,20.2,86,16.03,7550.03667
15/1/06,0.5,21.85,19.2,20.15,85,15.47,7305.35
15/1/06,1,21.9,19.09999999,20.1,83.99999997,15.63,7060.81167
15/1/06,1.5,21.85,18.1,19.5,79.5,15.61,6753.265
15/1/06,2,21.8,17.1,18.9,75,15.2,6505.17667
15/1/06,2.5,21.8,16.75,18.7,72.99999999,14.3,6305.635
15/1/06,3,21.8,16.4,18.5,71,12.61,6250.31167
15/1/06,3.5,21.75,16.6,18.6,72.5,10.8,6132.56833
15/1/06,4,21.7,16.8,18.7,73.99999999,9.8,6044.62167
15/1/06,4.5,21.65,16.55,18.55,73,10.41,6119.405
15/1/06,5,21.6,16.3,18.4,72,11.65,6260.285
15/1/06,5.5,21.6,16.25,18.35,71.5,12.06,6340.07
15/1/06,6,21.6,16.2,18.3,71,11.98,6358.21667
15/1/06,6.5,21.75,16.35,18.45,71,12.9,6586.89333
15/1/06,7,21.9,16.5,18.6,70.99999999,14.97,6799.04
15/1/06,7.5,22.1,16.45,18.65,70,15.62,7198.61333
15/1/06,8,22.3,16.4,18.7,69,16.14,7511.25167
15/1/06,8.5,22.5,16.45,18.8,68.5,16.48,7818.16667
15/1/06,9,22.7,16.5,18.9,68,16.8,7994.45333
15/1/06,9.5,22.85,16.6,19,68,16.87,8201.11333
15/1/06,10,23,16.7,19.1,68,16.84,8295.34833
15/1/06,10.5,23.15,16.75,19.2,67.5,16.94,8337.40167
15/1/06,11,23.3,16.8,19.3,67,16.99,8337.635
15/1/06,11.5,23.5,16.75,19.35,66,17,8393.515
15/1/06,12,23.7,16.7,19.4,65,17,8401.52833
15/1/06,12.5,23.95,16.45,19.35,62.99999999,17,8389.80167
15/1/06,13,24.2,16.2,19.3,61.00000001,17,8328.87667
15/1/06,13.5,24,16.35,19.3,62.5,16.97,8360.94
15/1/06,14,23.8,16.5,19.3,64,17,8288.55833
15/1/06,14.5,23.55,16.65,19.3,65.5,17,8323.85667
15/1/06,15,23.3,16.8,19.3,67,17,8347.81833
15/1/06,15.5,23.3,17,19.4,68,17,8294.12833
15/1/06,16,23.3,17.2,19.5,69.00000001,17,8332.12667
15/1/06,16.5,23.1,17.6,19.65,71.5,17,8288.80167
15/1/06,17,22.9,18,19.8,74,17,8390.64333
15/1/06,17.5,22.5,18.95,20.25,80.50000002,17,8455.9
15/1/06,18,22.1,19.9,20.7,87,17,8467.785
15/1/06,18.5,22,19.9,20.65,87.5,17,8401.68833
15/1/06,19,21.9,19.9,20.6,88.00000002,17,8361.36333
15/1/06,19.5,21.7,20.25,20.75,91.5,17,8412.895
15/1/06,20,21.5,20.6,20.9,95,17,8478.99333
15/1/06,20.5,21.55,20.7,21,95,17,8277.07333
15/1/06,21,21.6,20.8,21.1,95,16.94,8106.92667
15/1/06,21.5,21.6,20.9,21.15,95.5,16.97,8060.96667
15/1/06,22,21.6,21,21.2,96,16.45,7884.015
15/1/06,22.5,21.45,20.85,21.05,96,16.6,7820.17667
15/1/06,23,21.3,20.7,20.9,96,16.11,7521.45667
15/1/06,23.5,21.15,20.55,20.75,96,16.68,7332.04833
16/1/06,0,21,20.4,20.6,96,16.35,7176.675
16/1/06,0.5,20.65,20.15,20.3,97,15.54,6961.295
16/1/06,1,20.3,19.9,20,98,15.48,6799.20333
16/1/06,1.5,20.25,19.85,19.95,98,15.28,6529.2
16/1/06,2,20.2,19.8,19.9,98,15.13,6353.53833
16/1/06,2.5,20.2,19.7,19.85,97,14.43,6248.25833
16/1/06,3,20.2,19.6,19.8,96,13.08,6218.35667
16/1/06,3.5,20.45,19.95,20.1,97,12.78,6255.00167
16/1/06,4,20.7,20.3,20.4,98,12.6,6339.905
16/1/06,4.5,21,20.65,20.75,98,14.8,6535.7
16/1/06,5,21.3,21,21.1,98,15.4,6819.02
16/1/06,5.5,21,20.65,20.75,98,16.36,7392.415
16/1/06,6,20.7,20.3,20.4,98,16.07,7875.57333
16/1/06,6.5,21,20.5,20.65,97,16.37,8309.72
16/1/06,7,21.3,20.7,20.9,96,16.61,8741.15333
16/1/06,7.5,21.3,20.7,20.9,96,17.01,9235.06833
16/1/06,8,21.3,20.7,20.9,96,18.25,9687.05333
16/1/06,8.5,21.8,20.95,21.25,95,18.78,9978.28333
16/1/06,9,22.3,21.2,21.6,94,19.05,10113.50667
16/1/06,9.5,22.5,21.1,21.6,91.99999999,19.18,10306.45833
16/1/06,10,22.7,21,21.6,89.99999999,19.09,10390.25333
16/1/06,10.5,23.5,21.55,22.2,89,19.09,10493.86833
16/1/06,11,24.3,22.1,22.8,88,20.92,10618.67833
16/1/06,11.5,24.45,22.4,23.05,88.5,23.34,10646.81833
16/1/06,12,24.6,22.7,23.3,89,24.08,10723.54667
16/1/06,12.5,24.95,22.15,23.05,84.49999999,25.42,10843.35667
16/1/06,13,25.3,21.6,22.8,80.00000001,26.07,10817.90167
16/1/06,13.5,25.15,21.95,23,82.5,21.26,10800.795
16/1/06,14,25,22.3,23.2,85,19.3,10723.62833
16/1/06,14.5,25.05,22.15,23.1,84,19.35,10751.86333
16/1/06,15,25.1,22,23,83,19.33,10767.45167
16/1/06,15.5,24.85,22.15,23.05,85.00000001,19.24,10773.84667
16/1/06,16,24.6,22.3,23.1,87.00000001,19.24,10676.66
16/1/06,16.5,24.3,22.5,23.1,89.5,19.2,10606.92333
16/1/06,17,24,22.7,23.1,92,19.18,10516.80833
16/1/06,17.5,23.8,22.55,22.95,92.5,18.75,10270.94167
16/1/06,18,23.6,22.4,22.8,93,17.6,10082.36167
16/1/06,18.5,23.4,22.35,22.7,94,16.97,9726.76167
16/1/06,19,23.2,22.3,22.6,94.99999999,17,9466.52833
16/1/06,19.5,23.35,22.2,22.6,93.5,17.55,9497.465
16/1/06,20,23.5,22.1,22.6,92,17.63,9498.94
16/1/06,20.5,23.4,22.2,22.6,93,18.57,9237.33167
16/1/06,21,23.3,22.3,22.6,94,17.17,8875.35333
16/1/06,21.5,23.2,22.1,22.45,93.5,18.13,8893.44333
16/1/06,22,23.1,21.9,22.3,93,17.26,8682.86167
16/1/06,22.5,22.95,21.8,22.2,93.5,17.07,8573.35333
16/1/06,23,22.8,21.7,22.1,94,16.76,8327.69833
16/1/06,23.5,22.65,21.65,22,94.5,16.92,8159.04333
17/1/06,0,22.5,21.6,21.9,95,16.56,7951.125
17/1/06,0.5,22.4,21.6,21.85,95.5,15.82,7721.88
17/1/06,1,22.3,21.6,21.8,96,15.66,7492.65
17/1/06,1.5,22.35,21.7,21.9,96,15.61,7124.755
17/1/06,2,22.4,21.8,22,96,15.13,6839.60333
17/1/06,2.5,22.3,21.7,21.9,96,15.04,6637.94
17/1/06,3,22.2,21.6,21.8,96,14.5,6580.935
17/1/06,3.5,22.2,21.55,21.75,96,13.41,6515.385
17/1/06,4,22.2,21.5,21.7,96,13.05,6521.965
17/1/06,4.5,21.95,21.25,21.45,96,14.41,6706.53
17/1/06,5,21.7,21,21.2,96,15.21,7094.235
17/1/06,5.5,21.85,21.3,21.45,97,16.21,7612.095
17/1/06,6,22,21.6,21.7,98,16.25,8173.53667
17/1/06,6.5,21.85,21.45,21.55,98,16.64,8559.73667
17/1/06,7,21.7,21.3,21.4,97.99999999,16.87,9084.14833
17/1/06,7.5,21.75,21.05,21.25,96,17.95,9443.92
17/1/06,8,21.8,20.8,21.1,94,18.31,9712.17
17/1/06,8.5,22.05,21.2,21.45,95,18.77,10053.35333
17/1/06,9,22.3,21.6,21.8,96,18.99,10177.32
17/1/06,9.5,22.55,21.85,22.05,96,19.12,10353.37167
17/1/06,10,22.8,22.1,22.3,95.99999999,18.99,10406.665
17/1/06,10.5,23.15,22.05,22.4,93.5,18.89,10498.405
17/1/06,11,23.5,22,22.5,91,18.99,10555.28667
17/1/06,11.5,22.9,21.65,22.05,92.5,18.86,10451.095
17/1/06,12,22.3,21.3,21.6,94,20.01,10488.935
17/1/06,12.5,22.65,21.4,21.8,92.5,23.4,10566.39167
17/1/06,13,23,21.5,22,90.99999998,24.47,10530.56
17/1/06,13.5,23.5,21.25,22,87,25.89,10578.94333
17/1/06,14,24,21,22,83,25.93,10496.31833
17/1/06,14.5,24.5,21,22.2,80.99999999,26.33,10541.93333
17/1/06,15,25,21,22.4,79,25.91,10570.75167
17/1/06,15.5,25.1,20.75,22.25,76.99999999,26.21,10589.745
17/1/06,16,25.20000001,20.5,22.1,74.99999997,24.15,10545.14
17/1/06,16.5,26.8,20.55,22.65,69,24.11,10471.125
17/1/06,17,28.4,20.6,23.2,63,20.25,10421.52
17/1/06,17.5,27.7,20.7,23.05,66.00000001,18.96,10116.51333
17/1/06,18,27,20.8,22.9,69,17.9,9942.445
17/1/06,18.5,26.2,20.25,22.3,70,17.1,9636.62667
17/1/06,19,25.4,19.7,21.7,71.00000002,16.97,9414.69167
17/1/06,19.5,24.85,20.1,21.75,75,17.05,9398.21167
17/1/06,20,24.3,20.5,21.8,79,17,9473.75667
17/1/06,20.5,23.9,19.95,21.35,78.5,17.7,9251.705
17/1/06,21,23.5,19.4,20.9,78,16.92,8932.555
17/1/06,21.5,23.1,18.75,20.35,76.5,17.05,8904.89167
17/1/06,22,22.7,18.1,19.8,75.00000001,16.27,8621.44167
17/1/06,22.5,22.6,18.2,19.85,76,16.73,8580.335
17/1/06,23,22.5,18.3,19.9,77,16.47,8319.25167
17/1/06,23.5,22.4,18.25,19.8,77.5,16.5,8098.73333
18/1/06,0,22.3,18.2,19.7,78,15.96,7885.51833
18/1/06,0.5,22.15,18.35,19.75,79.5,15.53,7616.37167
18/1/06,1,22,18.5,19.8,81.00000001,15.36,7406.72833
18/1/06,1.5,21.65,18.55,19.7,83,15.26,7036.89167
18/1/06,2,21.3,18.6,19.6,85,14.12,6737.705
18/1/06,2.5,21.35,18.75,19.7,85.5,12.31,6552.82833
18/1/06,3,21.4,18.9,19.8,86,12,6461.2
18/1/06,3.5,21.35,18.85,19.75,86,10.49,6450.04
18/1/06,4,21.3,18.8,19.7,85.99999999,11.25,6483.645
18/1/06,4.5,21.5,18.75,19.75,84.5,12.68,6665.745
18/1/06,5,21.7,18.7,19.8,83,14.62,6930.32
18/1/06,5.5,21.85,18.45,19.7,80.99999999,15.38,7407.29
18/1/06,6,22,18.2,19.6,79,15.71,7891.26
18/1/06,6.5,22.2,18.15,19.65,78,16.49,8327.82
18/1/06,7,22.4,18.1,19.7,77,16.41,8785.485
18/1/06,7.5,22.5,18.15,19.75,76.5,16.69,9186.57333
18/1/06,8,22.6,18.2,19.8,76,16.89,9488.715
18/1/06,8.5,22.55,18.2,19.8,76.5,16.97,9766.285
18/1/06,9,22.5,18.2,19.8,77,17,9833.75333
18/1/06,9.5,21.75,18.75,19.85,83.50000002,17.18,9896.59167
18/1/06,10,21,19.3,19.9,90,17.75,9883.105
